Id,Course,RaceDate,RaceTime,Race,Type,Class,AgeLimit,Prize,Ran,Distance,Yards,Going,Limit,WinTime,Seconds,FPos,DstBtn,TotalBtn,CardNo,HorseName,Draw,Sp,Age,Stone,Lbs,WeightLBS,Favs,Aid,Trainer,Jockey,Allow,OR,Comments
44652109,"Leicester","04/01/22 00:00:00","12/30/99 13:35:00","Bet At racingtv.com Handicap",,4,"4YO plus",5076,10,"1m 53y",1813,"Good to Soft (Soft in places)",80,"1m 48.52s",108.52,"8","2¼",9.25,2,"Hectors Here",5,25,6,9,0,126,,,"Ivan Furtado","Elle-May Croot",7,79,"slowly away in rear, pushed along 2f out, never on terms"
44652109,"Leicester","04/01/22 00:00:00","12/30/99 13:35:00","Bet At racingtv.com Handicap",,4,"4YO plus",5076,10,"1m 53y",1813,"Good to Soft (Soft in places)",80,"1m 48.52s",108.52,"9","nk",9.449999999999999,3,"Ventura Rascal",7,4.5,5,9,6,132,,,"K A Ryan","Kevin Stott",,78,"led, pushed along 2f out, soon edged left, headed and no extra inside final furlong, soon weakened"
44652109,"Leicester","04/01/22 00:00:00","12/30/99 13:35:00","Bet At racingtv.com Handicap",,4,"4YO plus",5076,10,"1m 53y",1813,"Good to Soft (Soft in places)",80,"1m 48.52s",108.52,"10","nk",9.65,1,"Dickens",2,6,4,9,7,133,,,"A King","David Probert",,79,"keen towards rear, wide and headway over 2f out, soon ridden, weakened over 1f out"
44652110,"Leicester","04/01/22 00:00:00","12/30/99 14:10:00","Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race)",,5,"3YO plus",4320,12,"7f",1540,"Good to Soft (Soft in places)",,"1m 28.16s",88.16,"1",,0,11,"Astral Beau",1,50,3,8,9,121,,,"Mrs P Sly","S W Kelly",,,"raced wide held up, headway 2f out, led inside final furlong, soon edged left, pushed along and ran on"
44652110,"Leicester","04/01/22 00:00:00","12/30/99 14:10:00","Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race)",,5,"3YO plus",4320,12,"7f",1540,"Good to Soft (Soft in places)",,"1m 28.16s",88.16,"2","1¼",1.25,7,"Pub Crawl",8,150,3,9,0,126,,,"M L W Bell","D E Hogan",,,"towards rear, ridden over 2f out, headway inside final furlong, ran on, nearest finish"
44652110,"Leicester","04/01/22 00:00:00","12/30/99 14:10:00","Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race)",,5,"3YO plus",4320,12,"7f",1540,"Good to Soft (Soft in places)",,"1m 28.16s",88.16,"3","nk",1.45,9,"Taratari",7,8.5,3,9,0,126,,,"Eve Johnson Houghton","W Buick",,,"tracked leaders, pushed along halfway, ridden over 1f out, stayed on towards finish"
44652110,"Leicester","04/01/22 00:00:00","12/30/99 14:10:00","Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race)",,5,"3YO plus",4320,12,"7f",1540,"Good to Soft (Soft in places)",,"1m 28.16s",88.16,"4","nk",1.65,6,"Naranco",3,0.666666667,3,9,0,126,"Fav",,"R M Beckett","Rob Hornby",,,"tracked leaders, ridden 2f out, soon led, headed inside final furlong, no extra and lost 2 places towards finish"
44652110,"Leicester","04/01/22 00:00:00","12/30/99 14:10:00","Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race)",,5,"3YO plus",4320,12,"7f",1540,"Good to Soft (Soft in places)",,"1m 28.16s",88.16,"5","2¾",4.4,8,"Rocket Yogi",11,22,3,9,0,126,,,"Jane Chapple-Hyam","Robert Tart",,,"led, ridden and headed over 1f out, no extra inside final furlong"
44652110,"Leicester","04/01/22 00:00:00","12/30/99 14:10:00","Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race)",,5,"3YO plus",4320,12,"7f",1540,"Good to Soft (Soft in places)",,"1m 28.16s",88.16,"6","3½",7.9,1,"Tanmawwy",4,5.5,4,10,7,147,"2Fav",,"C Hills","Marco Ghiani",,,"went right start, pulled hard in touch, pushed along and headway over 2f out, every chance over 1f out, faded inside final furlong"
44652110,"Leicester","04/01/22 00:00:00","12/30/99 14:10:00","Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race)",,5,"3YO plus",4320,12,"7f",1540,"Good to Soft (Soft in places)",,"1m 28.16s",88.16,"7","2",9.9,4,"Marsoul (FR)",10,14,3,9,0,126,,,"R Hannon","S M Levey",,,"tracked leaders, pushed along over 2f pout, weakened final furlong"
44652110,"Leicester","04/01/22 00:00:00","12/30/99 14:10:00","Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race)",,5,"3YO plus",4320,12,"7f",1540,"Good to Soft (Soft in places)",,"1m 28.16s",88.16,"8","½",10.4,12,"Say Goodnight",2,25,3,8,9,121,,,"R Hannon","S De Sousa",,,"held up, pushed along 2f out, never on terms"
44652110,"Leicester","04/01/22 00:00:00","12/30/99 14:10:00","Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race)",,5,"3YO plus",4320,12,"7f",1540,"Good to Soft (Soft in places)",,"1m 28.16s",88.16,"9","2",12.4,3,"Flag High",12,12,3,9,0,126,,,"A M Balding","David Probert",,,"towards rear, headway stand side 3f out, pushed along and weakened over 1f out"
44652110,"Leicester","04/01/22 00:00:00","12/30/99 14:10:00","Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race)",,5,"3YO plus",4320,12,"7f",1540,"Good to Soft (Soft in places)",,"1m 28.16s",88.16,"10","4",16.4,5,"Master Sergeant",6,12,3,9,0,126,,"t1   p1","J & T Gosden","James Doyle",,,"prominent, pushed along over 2f out, weakened over 1f out"
44652110,"Leicester","04/01/22 00:00:00","12/30/99 14:10:00","Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race)",,5,"3YO plus",4320,12,"7f",1540,"Good to Soft (Soft in places)",,"1m 28.16s",88.16,"11","13",29.4,10,"Uppa Towen",9,300,3,9,0,126,,,"J R Jenkins","Thore Hammer Hansen",,,"dwelt outpaced"
44652110,"Leicester","04/01/22 00:00:00","12/30/99 14:10:00","Best Ticket Deals Online At leicester-racecourse.co.uk Novice Stakes (GBB Race)",,5,"3YO plus",4320,12,"7f",1540,"Good to Soft (Soft in places)",,"1m 28.16s",88.16,"12","6½",35.9,2,"Skibbereen",5,300,4,9,9,135,,,"M D I Usher","Ellie Mackenzie",5,,"slow into stride, outpaced"
44652111,"Leicester","04/01/22 00:00:00","12/30/99 14:45:00","Leicester Racecourse Ideal Self-Hire Wedding Venue Selling Stakes",,4,"3YO only",5076,8,"6f",1320,"Good to Soft (Soft in places)",,"1m 14.85s",74.84999999999999,"1",,0,2,"Watermelon Sugar",2,0.444444444,3,9,4,130,"Fav",,"Archie Watson","Hollie Doyle",,,"prominent, led over 1f out, pushed clear final furlong"
44652111,"Leicester","04/01/22 00:00:00","12/30/99 14:45:00","Leicester Racecourse Ideal Self-Hire Wedding Venue Selling Stakes",,4,"3YO only",5076,8,"6f",1320,"Good to Soft (Soft in places)",,"1m 14.85s",74.84999999999999,"2","5",5,5,"Lincoln Dream",7,18,3,8,13,125,,"h","Ivan Furtado","Joey Haynes",,58,"keen in touch in rear, pushed along over 2f out, switched right over 1f out, headway to chase clear winner inside final furlong"
44652111,"Leicester","04/01/22 00:00:00","12/30/99 14:45:00","Leicester Racecourse Ideal Self-Hire Wedding Venue Selling Stakes",,4,"3YO only",5076,8,"6f",1320,"Good to Soft (Soft in places)",,"1m 14.85s",74.84999999999999,"3","1",6,4,"Profit And Loss (FR)",4,8,3,9,0,126,,,"P D Evans","George Downing",,63,"close up, pushed along 2f out, ridden and stayed on towards finish"
44652111,"Leicester","04/01/22 00:00:00","12/30/99 14:45:00","Leicester Racecourse Ideal Self-Hire Wedding Venue Selling Stakes",,4,"3YO only",5076,8,"6f",1320,"Good to Soft (Soft in places)",,"1m 14.85s",74.84999999999999,"4","shd",6.05,3,"Bungle Bay",5,12,3,9,0,126,,,"Adrian Keatley","Lewis Edmunds",,65,"towards rear, ridden over 1f out, stayed on towards finish"
44652111,"Leicester","04/01/22 00:00:00","12/30/99 14:45:00","Leicester Racecourse Ideal Self-Hire Wedding Venue Selling Stakes",,4,"3YO only",5076,8,"6f",1320,"Good to Soft (Soft in places)",,"1m 14.85s",74.84999999999999,"5","½",6.55,1,"Jaas Yard",1,33,3,8,13,125,,"h1","J Butler","Harry Burns",5,55,"raced wide in touch, pushed along and headway over 1f out, kept on same pace final furlong"
44652111,"Leicester","04/01/22 00:00:00","12/30/99 14:45:00","Leicester Racecourse Ideal Self-Hire Wedding Venue Selling Stakes",,4,"3YO only",5076,8,"6f",1320,"Good to Soft (Soft in places)",,"1m 14.85s",74.84999999999999,"6","hd",6.7,6,"Rhinoplasty",3,5.5,3,8,10,122,"2Fav",,"K R Burke","Pierre-Louis Jamin",3,68,"keen tracked leaders, pushed along over 2f out, weakened inside final furlong"
44652111,"Leicester","04/01/22 00:00:00","12/30/99 14:45:00","Leicester Racecourse Ideal Self-Hire Wedding Venue Selling Stakes",,4,"3YO only",5076,8,"6f",1320,"Good to Soft (Soft in places)",,"1m 14.85s",74.84999999999999,"7","3¼",9.949999999999999,7,"Hippo",8,40,3,8,9,121,,,"Adrian Nicholls","Barry McHugh",,,"led, pushed along and headed over 1f out, weakened final furlong"
44652111,"Leicester","04/01/22 00:00:00","12/30/99 14:45:00","Leicester Racecourse Ideal Self-Hire Wedding Venue Selling Stakes",,4,"3YO only",5076,8,"6f",1320,"Good to Soft (Soft in places)",,"1m 14.85s",74.84999999999999,"8","2",11.95,8,"Isobel Moore",6,18,3,8,9,121,,"p","Alice Haynes","Thore Hammer Hansen",,54,"dwelt in rear, pushed along halfway, never on terms"
44652112,"Leicester","04/01/22 00:00:00","12/30/99 15:20:00","Every Race Live On Racing TV Handicap",,4,"4YO plus",5076,11,"1m 3f 179y",2599,"Good to Soft (Soft in places)",85,"2m 37.01s",157.01,"1",,0,5,"Noman",1,6.5,4,9,5,131,,,"Hugo Palmer","James Doyle",,83,"tracked leaders, ridden over 1f out, every chance inside final furlong, edged left and led close home"
44652112,"Leicester","04/01/22 00:00:00","12/30/99 15:20:00","Every Race Live On Racing TV Handicap",,4,"4YO plus",5076,11,"1m 3f 179y",2599,"Good to Soft (Soft in places)",85,"2m 37.01s",157.01,"2","shd",0.05,1,"Kings Prince",5,6.5,4,9,9,135,,,"C & M Johnston","Hollie Doyle",,87,"led, ridden 2f out, joined inside final furlong, headed close home"
44652112,"Leicester","04/01/22 00:00:00","12/30/99 15:20:00","Every Race Live On Racing TV Handicap",,4,"4YO plus",5076,11,"1m 3f 179y",2599,"Good to Soft (Soft in places)",85,"2m 37.01s",157.01,"3","1¾",1.8,11,"Lifetime Legend",7,9,4,8,10,122,,"t","N B King","Rob Hornby",,74,"tracked leaders, ridden and every chance 2f out, stayed on one pace"
44652112,"Leicester","04/01/22 00:00:00","12/30/99 15:20:00","Every Race Live On Racing TV Handicap",,4,"4YO plus",5076,11,"1m 3f 179y",2599,"Good to Soft (Soft in places)",85,"2m 37.01s",157.01,"4","nk",2,6,"Downsman",9,4.5,4,9,3,129,"JFav","p","J R Boyle","P Cosgrave",,81,"towards rear, wide and headway over 2f out, soon pushed along, ridden and stayed on one pace final furlong"
44652112,"Leicester","04/01/22 00:00:00","12/30/99 15:20:00","Every Race Live On Racing TV Handicap",,4,"4YO plus",5076,11,"1m 3f 179y",2599,"Good to Soft (Soft in places)",85,"2m 37.01s",157.01,"5","2¼",4.25,7,"Croeso Cymraeg",8,8,8,9,3,129,,"b1","H J Evans","Joshua Bryan",,81,"very slowly away, pulled hard in rear, pushed along and headway over 2f out, ridden and kept on one pace final furlong"
44652112,"Leicester","04/01/22 00:00:00","12/30/99 15:20:00","Every Race Live On Racing TV Handicap",,4,"4YO plus",5076,11,"1m 3f 179y",2599,"Good to Soft (Soft in places)",85,"2m 37.01s",157.01,"6","hd",4.4,2,"Sea Sylph",11,5,4,9,7,133,,,"A King","W Buick",,85,"towards rear, pushed along over 2f out, never nearer"
44652112,"Leicester","04/01/22 00:00:00","12/30/99 15:20:00","Every Race Live On Racing TV Handicap",,4,"4YO plus",5076,11,"1m 3f 179y",2599,"Good to Soft (Soft in places)",85,"2m 37.01s",157.01,"7","1¼",5.65,8,"Kasperenko",4,28,8,9,1,127,,"v","E J Alston","David Egan",,79,"slowly away, towards rear, pushed along and switched wide over 2f out, soon ridden, never nearer"
44652112,"Leicester","04/01/22 00:00:00","12/30/99 15:20:00","Every Race Live On Racing TV Handicap",,4,"4YO plus",5076,11,"1m 3f 179y",2599,"Good to Soft (Soft in places)",85,"2m 37.01s",157.01,"8","½",6.15,12,"King Viktor",3,4.5,4,8,4,116,"JFav",,"B Ellison","S De Sousa",,68,"in touch, pushed along over 2f out, no impression"
44652112,"Leicester","04/01/22 00:00:00","12/30/99 15:20:00","Every Race Live On Racing TV Handicap",,4,"4YO plus",5076,11,"1m 3f 179y",2599,"Good to Soft (Soft in places)",85,"2m 37.01s",157.01,"9","nk",6.35,9,"Elhafei (USA)",6,22,7,9,0,126,,,"J Mackie","J Fanning",,78,"close up, pushed along over 2f out, weakened final furlong"
44652112,"Leicester","04/01/22 00:00:00","12/30/99 15:20:00","Every Race Live On Racing TV Handicap",,4,"4YO plus",5076,11,"1m 3f 179y",2599,"Good to Soft (Soft in places)",85,"2m 37.01s",157.01,"10","¾",7.1,3,"Resumption",10,11,4,9,5,131,,"p","W J Haggas","Tom Marquand",,83,"raced wide in touch, ridden over 2f out, weakened over 1f out"
44652112,"Leicester","04/01/22 00:00:00","12/30/99 15:20:00","Every Race Live On Racing TV Handicap",,4,"4YO plus",5076,11,"1m 3f 179y",2599,"Good to Soft (Soft in places)",85,"2m 37.01s",157.01,"11","18",25.1,4,"Abraaj (FR)",12,40,4,9,5,131,,,"Simon Pearce","David Probert",,83,"raced wide, tracked leader until pushed along 3f out, weakened 2f out, tailed off"
44652113,"Leicester","04/01/22 00:00:00","12/30/99 15:55:00","Leicester Racecourse Annual Badges On Sale Now Novice Stakes (GBB Race)",,4,"3YO only",5400,6,"1m 3f 179y",2599,"Good to Soft (Soft in places)",,"2m 37.35s",157.35,"1",,0,2,"Nahanni",6,2,3,9,9,135,"Fav","b1","C Appleby","W Buick",,,"raced very wide until switched right to lead 9f out, ridden clear final furlong, comfortable"
44652113,"Leicester","04/01/22 00:00:00","12/30/99 15:55:00","Leicester Racecourse Annual Badges On Sale Now Novice Stakes (GBB Race)",,4,"3YO only",5400,6,"1m 3f 179y",2599,"Good to Soft (Soft in places)",,"2m 37.35s",157.35,"2","9",9,4,"Chairman (FR)",2,6,3,9,2,128,,,"M Meade","Tom Marquand",,,"led 1f, tracked winner 9f out, pushed along over 3f out, ridden over 2f out, kept on one pace"
44652113,"Leicester","04/01/22 00:00:00","12/30/99 15:55:00","Leicester Racecourse Annual Badges On Sale Now Novice Stakes (GBB Race)",,4,"3YO only",5400,6,"1m 3f 179y",2599,"Good to Soft (Soft in places)",,"2m 37.35s",157.35,"3","3",12,3,"Baltic Bird",5,6.5,3,8,9,121,,,"J & T Gosden","Benoit D L Sayette",7,,"towards rear, wide and headway over 2f out, soon pushed along, ridden and stayed on to go 3rd inside final furlong"
44652113,"Leicester","04/01/22 00:00:00","12/30/99 15:55:00","Leicester Racecourse Annual Badges On Sale Now Novice Stakes (GBB Race)",,4,"3YO only",5400,6,"1m 3f 179y",2599,"Good to Soft (Soft in places)",,"2m 37.35s",157.35,"4","½",12.5,1,"Juan Bermudez",1,3.2,3,9,9,135,,,"A M Balding","David Probert",,,"led after 1f, headed 9f out, tracked leaders, pushed along 4f out, ridden over 2f out, kept on same pace"
44652113,"Leicester","04/01/22 00:00:00","12/30/99 15:55:00","Leicester Racecourse Annual Badges On Sale Now Novice Stakes (GBB Race)",,4,"3YO only",5400,6,"1m 3f 179y",2599,"Good to Soft (Soft in places)",,"2m 37.35s",157.35,"5","7½",20,6,"March Moon",4,3,3,9,2,128,"2Fav",,"J & T Gosden","R Havlin",,,"raced wide close up, ridden over 2f out, no impression"
44652113,"Leicester","04/01/22 00:00:00","12/30/99 15:55:00","Leicester Racecourse Annual Badges On Sale Now Novice Stakes (GBB Race)",,4,"3YO only",5400,6,"1m 3f 179y",2599,"Good to Soft (Soft in places)",,"2m 37.35s",157.35,"6","60",80,5,"Jennys Jack Daniel",3,100,3,9,2,128,,,"M Appleby","S De Sousa",,,"in rear, weakened and eased over 3f out, tailed off"
44652114,"Leicester","04/01/22 00:00:00","12/30/99 16:25:00","Next Meeting @leicesterraces Saturday 23rd April Handicap",,4,"4YO plus",5076,13,"7f",1540,"Good to Soft (Soft in places)",80,"1m 26.39s",86.39,"1",,0,4,"Dashing Dick",12,11,4,9,4,130,,"p","W Stone","Hollie Doyle",,77,"made all, ridden and joined over 1f out, ran on gamely"
44652114,"Leicester","04/01/22 00:00:00","12/30/99 16:25:00","Next Meeting @leicesterraces Saturday 23rd April Handicap",,4,"4YO plus",5076,13,"7f",1540,"Good to Soft (Soft in places)",80,"1m 26.39s",86.39,"2","nk",0.2,3,"Encouraged",8,2,4,9,5,131,"Fav",,"J R Fanshawe","S De Sousa",,78,"close up, switched left 2f out, ridden and every chance over 1f out, edged left inside final furlong, ran on"
44652114,"Leicester","04/01/22 00:00:00","12/30/99 16:25:00","Next Meeting @leicesterraces Saturday 23rd April Handicap",,4,"4YO plus",5076,13,"7f",1540,"Good to Soft (Soft in places)",80,"1m 26.39s",86.39,"3","½",0.7,6,"Follow Your Heart",10,25,4,9,2,128,,"t","Mark Loughnane","Louis Steward",,75,"close up, headway and every chance over 1f out, ridden and unable to quicken towards finish"
44652114,"Leicester","04/01/22 00:00:00","12/30/99 16:25:00","Next Meeting @leicesterraces Saturday 23rd April Handicap",,4,"4YO plus",5076,13,"7f",1540,"Good to Soft (Soft in places)",80,"1m 26.39s",86.39,"4","1",1.7,10,"Makeen",7,8,5,8,13,125,,,"Miss J A Camacho","P Mulrennan",,72,"in rear, ridden and headway stand side over 1f out, running on when not clear run towards finish"
44652114,"Leicester","04/01/22 00:00:00","12/30/99 16:25:00","Next Meeting @leicesterraces Saturday 23rd April Handicap",,4,"4YO plus",5076,13,"7f",1540,"Good to Soft (Soft in places)",80,"1m 26.39s",86.39,"5","2",3.7,13,"Fieldsman (USA)",1,6,10,8,4,116,"2Fav",,"A W Carroll","Mollie Phillips",5,68,"tracked winner, ridden and every chance over 1f out, kept on one pace"
44652114,"Leicester","04/01/22 00:00:00","12/30/99 16:25:00","Next Meeting @leicesterraces Saturday 23rd April Handicap",,4,"4YO plus",5076,13,"7f",1540,"Good to Soft (Soft in places)",80,"1m 26.39s",86.39,"6","shd",3.75,1,"Sadiqaa",6,10,4,9,7,133,,"p","C G Cox","A Kirby",,80,"towards rear, pushed along and headway over 1f out, kept on one pace final furlong"
44652114,"Leicester","04/01/22 00:00:00","12/30/99 16:25:00","Next Meeting @leicesterraces Saturday 23rd April Handicap",,4,"4YO plus",5076,13,"7f",1540,"Good to Soft (Soft in places)",80,"1m 26.39s",86.39,"7","2½",6.25,5,"Juan Les Pins",5,40,5,9,3,129,,"h","E A L Dunlop","Tom Marquand",,76,"raced wide towards rear, pushed along and headway 2f out, no impression final furlong"
44652114,"Leicester","04/01/22 00:00:00","12/30/99 16:25:00","Next Meeting @leicesterraces Saturday 23rd April Handicap",,4,"4YO plus",5076,13,"7f",1540,"Good to Soft (Soft in places)",80,"1m 26.39s",86.39,"8","4¾",11,7,"Outrun The Storm",14,9,4,9,2,128,,,"R A Fahey","Billy Garritty",,75,"towards rear, pushed along 3f out, never on terms"
44652114,"Leicester","04/01/22 00:00:00","12/30/99 16:25:00","Next Meeting @leicesterraces Saturday 23rd April Handicap",,4,"4YO plus",5076,13,"7f",1540,"Good to Soft (Soft in places)",80,"1m 26.39s",86.39,"9","nse",11.02,2,"Wonder Elmossman",3,12,4,9,5,131,,,"J S Moore","J F Egan",,78,"raced wide close up, pushed along 3f out, short of room 2f out, soon weakened"
44652114,"Leicester","04/01/22 00:00:00","12/30/99 16:25:00","Next Meeting @leicesterraces Saturday 23rd April Handicap",,4,"4YO plus",5076,13,"7f",1540,"Good to Soft (Soft in places)",80,"1m 26.39s",86.39,"10","½",11.52,14,"Broxi",11,28,4,8,8,120,,,"D K Ivory","Charlie Bennett",,67,"tracked leaders, pushed along over 2f out, weakened approaching final furlong"
44652114,"Leicester","04/01/22 00:00:00","12/30/99 16:25:00","Next Meeting @leicesterraces Saturday 23rd April Handicap",,4,"4YO plus",5076,13,"7f",1540,"Good to Soft (Soft in places)",80,"1m 26.39s",86.39,"11","2¼",13.77,11,"Tromso (FR)",9,28,4,8,11,123,,,"Mrs R Carr","J P Sullivan",,70,"towards rear, never a factor"
44652114,"Leicester","04/01/22 00:00:00","12/30/99 16:25:00","Next Meeting @leicesterraces Saturday 23rd April Handicap",,4,"4YO plus",5076,13,"7f",1540,"Good to Soft (Soft in places)",80,"1m 26.39s",86.39,"12","5½",19.27,8,"Hot Chesnut",2,7,4,9,0,126,,,"D K Ivory","David Probert",,73,"awkwardly away, raced wide close up, ridden 2f out, soon weakened"
44652114,"Leicester","04/01/22 00:00:00","12/30/99 16:25:00","Next Meeting @leicesterraces Saturday 23rd April Handicap",,4,"4YO plus",5076,13,"7f",1540,"Good to Soft (Soft in places)",80,"1m 26.39s",86.39,"13","16",35.27,12,"Parallel World",13,66,6,8,5,117,,,"K R Burke","Sam Feilden",7,71,"close up, pushed along 3f out, weakened 2f out"
44652115,"Newbury","04/01/22 00:00:00","12/30/99 13:20:00","Irwin Mitchell Open Hunters' Chase","c",6,"6YO plus",1797,9,"2m 7f 86y",5146,"Good to Soft",,"6m 4.61s",364.61,"1",,0,3,"Ami Desbois (FR)",,3.333333333,12,11,5,159,"Fav","t","F OBrien","Tom Broughton",7,130,"raced in 3rd early, tracked leader after 2nd, led going well over 4 out, ridden and extended lead after 2 out, clear before last, idled and reduced lead flat, always holding on"
